role,atom_id,x_A,y_A,z_A,is_gb,first_neighbor_count
gb_sample,40205,76.44524645044741,76.68090296523242,10.616474315199767,1,13
gb_sample,29710,57.985288856528534,72.98029598802515,6.991259675150832,1,11
gb_sample,20138,40.605676078845384,19.893154433223522,7.015568193424014,1,11
gb_sample,11341,19.094498585971063,72.4462168464479,69.24193565677774,1,11
gb_sample,30027,56.10392899146845,49.5799622998503,62.312047617142476,1,11
gb_sample,39957,76.73686577242438,49.95084605537458,21.546816853073747,1,13
gb_sample,19539,38.39518073157698,21.071338886379717,8.405780616942733,1,13
gb_sample,33717,63.38709005268792,70.2872320920401,34.35875490100198,1,11
gb_sample,30291,56.26267988080092,40.68477609016223,91.72082493513099,1,13
gb_sample,42558,81.86146275694799,68.98230553181261,73.818440910924,1,13
gb_sample,11807,22.269564209871913,9.325471282282036,9.771995647855187,1,11
gb_sample,45305,88.98911739126356,71.24989486911281,91.14877543665867,1,11
gb_sample,24036,41.97597705611016,26.397187512570092,63.345029529812614,1,10
gb_sample,23274,42.044499881192195,75.57653682827997,85.5326293398684,1,11
gb_sample,47923,88.07162020131369,86.61747092334583,72.45192925356116,1,13
gb_sample,28969,52.98517829774276,51.962111615239884,3.9930159010755357,1,13
gb_sample,51007,94.12394345836455,77.74681315665013,65.19988956298097,1,11
gb_sample,43002,82.1628564499776,70.26710063809587,88.86915074438865,1,11
gb_sample,36745,70.36933055204258,5.942141634096201,77.45507210029133,1,11
gb_sample,10293,19.38727572335635,96.60650024868129,95.49802041281337,1,11
gb_sample,12636,23.310640139907328,90.41085605405962,72.18922050440973,1,11
gb_sample,35920,67.75077048127632,26.321364163580597,82.1639356169385,1,13
gb_sample,43960,85.29910705109388,71.27548700439709,92.98167683385839,1,11
gb_sample,24545,46.50458885901696,34.586374385227714,38.96203055105015,1,13
gb_sample,16663,34.10186027030813,86.77764570221584,14.788178343498563,1,11
gb_sample,21784,40.34314897637126,60.43623647943682,80.14364902090526,1,13
gb_sample,16524,31.50545623739053,75.78718508836631,82.16890413255379,1,13
gb_sample,26204,46.07998370320836,37.79250811962519,1.1739348200989388,1,11
gb_sample,26664,52.18529361077006,83.48389597781888,80.57359195407665,1,11
gb_sample,20575,39.27136881978515,31.98314077090851,38.18656431093855,1,11
gb_sample,45818,87.69836073261988,9.909936262247028,13.599750306296112,1,11
gb_sample,46193,84.03426571690433,95.5381939274052,71.05091633165804,1,11
gb_sample,23800,51.13033426731832,82.16792176283235,13.150497397462598,1,13
gb_sample,27052,49.65176297654869,21.025700955950484,69.1568481662082,1,13
gb_sample,19320,36.476126193653855,92.6768522697064,75.22983411565312,1,11
gb_sample,36441,69.14780139474065,52.80464548544517,78.00769594815708,1,11
gb_sample,47877,90.49556047787172,75.4632277289394,7.143336006722769,1,13
gb_sample,40001,74.60590294410999,61.008353637203015,62.259969139430154,1,11
gb_sample,17190,33.13576011299018,41.80622374749268,40.30850100475136,1,11
gb_sample,21746,41.73754736000228,94.20636818769175,80.8107326616769,1,11
gb_sample,18725,33.442703033682626,70.58480928099041,51.10228731836154,1,11
gb_sample,42878,82.06039404703736,23.628030774714702,12.742168202791548,1,11
gb_sample,41054,77.94571527182384,74.63646433569957,79.34668953640293,1,13
gb_sample,37481,70.96526327517718,43.4938349457262,11.905533531459275,1,13
gb_sample,28573,52.210058173683514,73.51164516405724,30.02260886369994,1,11
gb_sample,15746,27.837750160758,67.59371972968458,28.42374805246213,1,10
gb_sample,15302,26.761631607062153,74.10582815564264,24.52644862306991,1,13
gb_sample,14307,31.079917405374434,74.16942842977433,90.84615703935772,1,10
gb_sample,8124,16.71252558011731,12.423639512771425,23.39721008965242,1,11
gb_sample,24991,47.93383599639447,41.61091063376035,54.89286185360573,1,10
gb_sample,40866,75.15152847699325,50.32272852555461,58.60649754093443,1,11
gb_sample,32599,59.51089921210747,52.04192318968871,4.5145507201622825,1,11
gb_sample,40711,79.19627579633705,76.30728211271416,69.67935267761278,1,10
gb_sample,39588,76.51142745905015,57.88514089247338,76.39182583390561,1,11
gb_sample,40953,78.31619905047106,59.39930732174625,18.92810979451216,1,11
gb_sample,36293,67.84796152789922,72.31927332603183,36.29636666514601,1,13
gb_sample,16469,30.467013925788716,25.422776154183133,84.14211279740765,1,13
gb_sample,6595,11.578233691841886,69.30410586118093,56.95131153514922,1,11
gb_sample,43942,82.48790343443667,24.89698612350596,22.83886167610706,1,11
gb_sample,48557,94.81829700430907,81.55729883484403,11.420714365305813,1,11
gb_sample,19277,37.40422574064148,58.84162556911431,10.373477935841478,1,11
gb_sample,50248,93.86858252255043,83.1326779619138,96.20424033545441,1,11
gb_sample,26435,49.60831627034552,45.598828661688174,63.477766575509456,1,11
gb_sample,22002,39.056266134869645,58.193431760222296,97.51514417298303,1,11
gb_sample,18594,32.923322226550056,42.55443590265876,51.69109800898376,1,11
gb_sample,41106,75.23732902961451,10.439096311491895,73.8056327411078,1,9
gb_sample,31677,59.15861335134917,45.785131463987305,63.370778605938774,1,11
gb_sample,13814,26.79892769613196,76.65922572384449,77.97604430184906,1,13
gb_sample,48836,91.75926573062256,67.09461900914027,24.02374881612124,1,11
gb_sample,31194,54.596636211847034,34.14816928167797,49.743333522316185,1,13
gb_sample,38196,74.60940866754366,48.16360022765566,43.03859323755558,1,11
gb_sample,36629,67.60800343067801,27.921452947827884,60.03433021209383,1,11
gb_sample,34169,62.869721347522976,40.23713135479218,53.10090847225744,1,11
gb_sample,48879,92.19438190045013,80.61162958007188,89.87610402443867,1,11
gb_sample,37520,72.7948660690119,15.196475140222363,72.19976467481705,1,11
gb_sample,42446,80.6839872709137,18.64301126243134,63.54352841129754,1,13
gb_sample,12010,19.750255620431947,88.69667647110812,77.2428561376947,1,10
gb_sample,42224,78.00961038923309,13.144907348732795,3.571554793274352,1,11
gb_sample,8140,12.926094927454384,68.11431599419383,47.329263026866386,1,11
gb_sample,44950,85.91381725459881,15.625801284355218,27.65238340610473,1,11
gb_sample,40183,76.0666056165276,39.80005498760943,53.96313484549284,1,10
gb_sample,39877,75.28518717616028,48.11454981234379,49.744336110891275,1,11
gb_sample,31056,57.245895264134816,22.861506915925762,60.371184695489376,1,13
gb_sample,36827,68.6082451933177,39.57177497834741,71.30567877827315,1,10
gb_sample,9979,18.65251721713531,13.387660988053916,30.289235736841455,1,10
gb_sample,25406,46.08448915671263,71.8812273040115,46.53793693264681,1,13
gb_sample,12472,22.883574734283616,7.145984633533,92.04659686968667,1,13
gb_sample,40230,76.09813242112581,91.48635152238006,1.9153414760630942,1,13
gb_sample,14683,25.86142747303637,63.96954912273417,48.46856969537892,1,11
gb_sample,43847,82.84388372125474,70.61254656728293,56.57333122157663,1,11
gb_sample,23220,52.75677105644676,5.966838662262206,14.287505986481412,1,11
gb_sample,44163,82.81134267260094,16.142816723277488,62.706511876179164,1,11
gb_sample,44156,87.5050636247019,77.25247530150415,12.863682012457916,1,11
gb_sample,48960,90.56878781301782,76.60935253855364,97.53675062564172,1,13
gb_sample,28506,52.57162171750836,74.22739067874565,19.64394793941802,1,10
gb_sample,24928,48.217469562562634,91.08962184572711,83.58935901075414,1,11
gb_sample,3080,5.925710173397369,71.14446243209998,47.423714301441436,1,11
gb_sample,14664,25.973889107810567,67.90046883751668,33.89266823639692,1,11
gb_sample,24194,43.9270106563104,49.89206147055837,93.14717791617207,1,11
gb_sample,21101,39.27319111558121,30.379039443356664,63.431750676994874,1,10
gb_sample,24455,44.55211425013501,27.677102603497975,17.466184739365442,1,11
gb_sample,39370,77.78149890843336,18.97221452432591,80.1017830181765,1,8
gb_sample,20592,36.97100386598933,70.1140957595365,45.744347021604185,1,10
gb_sample,17952,33.423996415536664,18.651759429073856,6.889565788371569,1,10
gb_sample,41257,78.10855001059144,67.94535361192075,70.07923605361815,1,13
gb_sample,15415,30.00061182376059,95.3034667544652,17.578638177140153,1,10
gb_sample,40099,77.26987313411931,63.625224277139644,68.65233691381485,1,13
gb_sample,42751,84.1458763382312,7.580266258300321,94.60914479264193,1,13
gb_sample,14684,27.876275403030725,79.80276829552767,86.29428598758201,1,10
gb_sample,12602,23.65845168984098,26.923204105959943,58.80852636861774,1,11
gb_sample,21799,44.03328035512481,92.35542283819754,19.299939600231955,1,13
gb_sample,43544,78.49577255292743,59.066119201408,45.245524973933,1,10
gb_sample,13437,24.34625196403879,17.799526514638025,29.2690429150021,1,11
gb_sample,20516,39.71928751449356,97.33584037811168,80.71930233642132,1,11
gb_sample,14942,30.22264172374306,30.41724820281626,46.58879684391232,1,11
gb_sample,22741,36.71398154989421,74.76988776096654,89.40240779099742,1,11
gb_sample,20339,39.98938721591651,18.921899327395064,12.632720718624357,1,11
gb_sample,15985,26.748719845340073,10.254352566975259,75.00566900513113,1,11
gb_sample,37627,63.91795993245173,7.602492220604527,81.53269236213617,1,13
gb_sample,39451,74.03720904657308,57.73755165660551,87.27835316399239,1,13
gb_sample,37261,69.59991224016596,46.69365583241117,4.917767412429971,1,11
gb_sample,28375,52.6555122742287,72.6778853840027,27.23772717410769,1,13
gb_sample,48476,91.08232886858549,78.35744937998379,79.06224084999617,1,11
gb_sample,6676,8.994708367388998,76.25788095121791,67.43666883647987,1,13
gb_sample,13926,29.27516643902651,11.356894359823578,74.2765798460192,1,10
gb_sample,43747,82.78429681539659,66.65828872999577,59.14540592662564,1,11
gb_sample,35500,68.97539903108195,48.624765606387435,11.576655071192311,1,13
gb_sample,131,95.9730776688925,95.33322068497593,76.04464282520628,1,11
gb_sample,10651,18.005903935825806,69.02580390093178,38.08628192593932,1,11
gb_sample,38618,70.43815198947502,35.19711058476062,43.38270770661768,1,13
gb_sample,12343,21.48962771965496,62.06373166369238,55.78160103329721,1,10
gb_sample,18622,35.405949599754294,60.309819538917594,62.21398492562544,1,11
gb_sample,12541,23.748171166921995,97.2856995828071,14.251085152741677,1,11
gb_sample,17603,30.454759052390507,67.17759848181267,24.74182341956711,1,11
gb_sample,39814,77.78262384677774,13.020656510093822,6.530377316811653,1,10
gb_sample,38291,72.49110500505927,52.54794525278782,87.0523361974514,1,11
gb_sample,45437,86.78858979008147,93.07071143965437,96.0580927990948,1,11
gb_sample,18993,36.565266390114054,4.912521611192952,78.80012275695472,1,10
gb_sample,27889,55.59171153498698,31.334317169033728,41.98715907427984,1,11
gb_sample,37556,72.0299658915703,45.944282628085254,31.958020460610886,1,11
gb_sample,29700,53.51580744677875,83.49361743772155,87.76845316787849,1,13
gb_sample,10526,21.417529083074783,73.21151286056241,24.02522301674876,1,11
gb_sample,48199,93.22235136878369,81.03715588652629,43.79237812072082,1,11
gb_sample,3268,5.870975021125693,69.58755937021235,57.413717619303306,1,11
gb_sample,15785,32.01290782920571,24.091171563769976,79.65054364985032,1,11
gb_sample,9570,18.075918593570492,93.02692696407826,92.23973938050376,1,11
gb_sample,15547,29.146692929387125,69.2405130666725,26.534163194018884,1,11
gb_sample,2058,2.6881128453117595,69.66492436504275,28.422838541387673,1,11
gb_sample,34160,61.145905248897776,44.948350026420016,83.5923761172472,1,11
gb_sample,44152,83.3161593621693,20.9713493632122,30.764234976101562,1,13
