atom_id,delta_e_kj_mol,pe_eV,bulk_reference_mean_pe_eV,bulk_reference_std_pe_eV,bulk_reference_count,x_A,y_A,z_A,first_neighbor_count
111584,-11.358176791963858,-552950.248647452,-552950.1309282449,0.01281383610860636,50,91.45630686823644,115.42587202681592,127.87565648073888,11
56144,19.554928679872585,-552949.928255691,-552950.1309282449,0.01281383610860636,50,45.331675241519676,10.719958076413318,116.46727012773717,13
159011,-29.809533940501492,-552950.439882293,-552950.1309282449,0.01281383610860636,50,120.37866572756788,27.28039131309944,77.31188792698471,10
54044,10.511601156327556,-552950.021983176,-552950.1309282449,0.01281383610860636,50,43.577597047830444,28.26047795730105,21.59290175609458,13
149011,8.468569211636009,-552950.04315771,-552950.1309282449,0.01281383610860636,50,120.40777352565904,74.53931344373588,120.81856003899723,11
99087,-17.636323841519722,-552950.313715861,-552950.1309282449,0.01281383610860636,50,81.48461354857922,95.97249095635871,9.97555038652018,11
88212,2.5633946021263267,-552950.104360532,-552950.1309282449,0.01281383610860636,50,70.5043978153084,50.68916065396448,79.03083425945808,11
24681,-7.09046006727013,-552950.204415685,-552950.1309282449,0.01281383610860636,50,17.99723956986542,119.97706669658555,100.19274669342296,11
72255,26.131028129611565,-552949.860099223,-552950.1309282449,0.01281383610860636,50,58.09471207810734,58.96372411737056,8.88640465332276,11
65970,-3.1210970192131606,-552950.163276136,-552950.1309282449,0.01281383610860636,50,53.714376620164,53.64947848107538,77.99074114656267,11
131000,-8.083487006403917,-552950.214707684,-552950.1309282449,0.01281383610860636,50,106.95213758792421,122.29200034976331,69.63726420396921,10
73497,-11.640276654926138,-552950.251571211,-552950.1309282449,0.01281383610860636,50,61.1549505103817,67.21639726351904,58.2316246035346,11
116975,7.512138482891805,-552950.053070416,-552950.1309282449,0.01281383610860636,50,100.66507781028241,122.20756158959519,87.65630286519144,11
171171,9.590727778444746,-552950.031527356,-552950.1309282449,0.01281383610860636,50,139.0716599987408,135.71296578160388,53.5396917043535,11
19088,10.483590498563693,-552950.022273486,-552950.1309282449,0.01281383610860636,50,16.094020359557465,83.70311170495629,29.782313551769544,11
97793,-11.433023168139036,-552950.24942318,-552950.1309282449,0.01281383610860636,50,77.62634725469368,13.313005114469737,142.45499284843294,11
14006,-9.189289960559885,-552950.226168524,-552950.1309282449,0.01281383610860636,50,10.760295549292245,102.9543957088554,101.71921038719918,11
65661,-4.863576674202597,-552950.181335665,-552950.1309282449,0.01281383610860636,50,54.65727944282501,92.14144030398613,58.52401238853684,10
21597,-2.400901451027327,-552950.155811835,-552950.1309282449,0.01281383610860636,50,16.652823865811524,103.12162038937379,98.80503764587709,11
154395,-13.784501355611775,-552950.273794534,-552950.1309282449,0.01281383610860636,50,124.98196218815593,62.97394869665492,21.810942287096168,11
93028,2.2533038728378703,-552950.107574396,-552950.1309282449,0.01281383610860636,50,75.02679206109069,8.660195309717375,10.120823303238954,11
